track_id,track_name,danceability,energy,tempo,valence,url
2xGKkcdKQUyqKKfOhd58gP,Stay,0.581,0.525,119.09,0.652,https://open.spotify.com/track/2xGKkcdKQUyqKKfOhd58gP
4kLWjcI5IrMKELSngOhTJv,Beija Eu,0.5429999999999999,0.526,159.093,0.677,https://open.spotify.com/track/4kLWjcI5IrMKELSngOhTJv
5ed6a8Fanf7jNghrZboXlU,Loving Every Minute,0.557,0.528,97.10799999999999,0.72,https://open.spotify.com/track/5ed6a8Fanf7jNghrZboXlU
6mPCZm2rCaTledoBjTqSRl,All About That Bass - Live from Spotify London,0.775,0.528,135.197,0.9329999999999999,https://open.spotify.com/track/6mPCZm2rCaTledoBjTqSRl
6fR4It0y0RdwwjBRVIr405,I Follow Rivers,0.596,0.529,110.03200000000001,0.696,https://open.spotify.com/track/6fR4It0y0RdwwjBRVIr405
3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,0.583,0.532,131.741,0.223,https://open.spotify.com/track/3YKptz29AsOlm7WAVnztBh
3G69vJMWsX6ZohTykad2AU,One,0.392,0.534,181.305,0.325,https://open.spotify.com/track/3G69vJMWsX6ZohTykad2AU
2UzQqudrAxeZeuJTcPBKBx,Cotidiano,0.434,0.537,89.09100000000001,0.772,https://open.spotify.com/track/2UzQqudrAxeZeuJTcPBKBx
6OSUZBGoQJOhbSrmvLrNa8,Space Cowboy,0.635,0.5379999999999999,110.805,0.795,https://open.spotify.com/track/6OSUZBGoQJOhbSrmvLrNa8
4AHU8QRdwCUWxPC53cw4Hh,Whole Wide World,0.752,0.54,114.21700000000001,0.882,https://open.spotify.com/track/4AHU8QRdwCUWxPC53cw4Hh
2EYilkg1F79h8ch4f4Csii,Segue o Som,0.7809999999999999,0.544,92.00200000000001,0.688,https://open.spotify.com/track/2EYilkg1F79h8ch4f4Csii
2gE95JskwQ1pCACTpGe1Db,Down On The Corner,0.858,0.544,108.21700000000001,0.8740000000000001,https://open.spotify.com/track/2gE95JskwQ1pCACTpGe1Db
6GmUVqe73u5YRfUUynZK6I,Let Her Go,0.479,0.545,74.89699999999999,0.244,https://open.spotify.com/track/6GmUVqe73u5YRfUUynZK6I
5flYFbJweqUHlQjle7uRlI,Que Beleza,0.507,0.547,160.879,0.905,https://open.spotify.com/track/5flYFbJweqUHlQjle7uRlI
1BIDHSkkst8nckyBaHVP6A,Águas De Março,0.637,0.551,143.10399999999998,0.46799999999999997,https://open.spotify.com/track/1BIDHSkkst8nckyBaHVP6A
3mr584ZFSkZrWja9kJAzlb,Skyfall,0.34600000000000003,0.552,75.881,0.0789,https://open.spotify.com/track/3mr584ZFSkZrWja9kJAzlb
4zzvMG8KrsykYtvFEJ99Cl,Easy,0.506,0.5539999999999999,124.72399999999999,0.375,https://open.spotify.com/track/4zzvMG8KrsykYtvFEJ99Cl
5RFG9IVkzxE4LhObpIJncY,Under My Thumb,0.73,0.555,126.959,0.807,https://open.spotify.com/track/5RFG9IVkzxE4LhObpIJncY
0JmNkza8Oax92TF7lJV8GZ,Cara valente,0.738,0.56,157.946,0.645,https://open.spotify.com/track/0JmNkza8Oax92TF7lJV8GZ
3voQ4FSnDNKEKuBNeJjAR5,Malemolencia,0.846,0.564,141.886,0.637,https://open.spotify.com/track/3voQ4FSnDNKEKuBNeJjAR5
6A3Q8BVAAI2PW1s6MX4ZGF,Boa Sorte / Good Luck,0.779,0.5660000000000001,111.022,0.28,https://open.spotify.com/track/6A3Q8BVAAI2PW1s6MX4ZGF
589AelScFm0FYQ4VG1biJi,"The James Bond Theme (From ""Dr. No"")",0.43700000000000006,0.5670000000000001,130.14700000000002,0.326,https://open.spotify.com/track/589AelScFm0FYQ4VG1biJi
67FQ9r8wiJvKKj5gq8zmCb,Mistérios da Meia Noite,0.49700000000000005,0.568,94.447,0.579,https://open.spotify.com/track/67FQ9r8wiJvKKj5gq8zmCb
0oxnbj3KvvMl5khReTSn59,Wish You Were Here,0.7909999999999999,0.569,143.97799999999998,0.5770000000000001,https://open.spotify.com/track/0oxnbj3KvvMl5khReTSn59
0bQLIdNVBA46reRFqeSz3y,Mais Que Nada,0.649,0.569,88.95299999999999,0.884,https://open.spotify.com/track/0bQLIdNVBA46reRFqeSz3y
7f0jXNMu2xjQUtmKMuWhGA,What's Up?,0.5660000000000001,0.57,134.537,0.491,https://open.spotify.com/track/7f0jXNMu2xjQUtmKMuWhGA
2gsRi0MuGDsDyvR9usz1pd,Day Tripper,0.6609999999999999,0.57,145.879,0.763,https://open.spotify.com/track/2gsRi0MuGDsDyvR9usz1pd
5ua6ByZaOw4hlMP6i8Vjdz,Tá perdoado,0.78,0.5710000000000001,102.02600000000001,0.858,https://open.spotify.com/track/5ua6ByZaOw4hlMP6i8Vjdz
5W7fIifB8wRBPN6yOcHpi2,Samba de uma nota só,0.7240000000000001,0.573,88.02799999999999,0.43700000000000006,https://open.spotify.com/track/5W7fIifB8wRBPN6yOcHpi2
6ZKlm17z22OxkzgemE4aos,Addicted To Love,0.703,0.579,111.583,0.973,https://open.spotify.com/track/6ZKlm17z22OxkzgemE4aos
7lo43I6slQYrmMZQYb99PC,A Visita,0.74,0.581,103.429,0.9690000000000001,https://open.spotify.com/track/7lo43I6slQYrmMZQYb99PC
5jrdCoLpJSvHHorevXBATy,Dark Horse,0.645,0.585,131.931,0.353,https://open.spotify.com/track/5jrdCoLpJSvHHorevXBATy
1A4WjuUXeFEVXjwgc7eVZ6,Good People,0.721,0.586,176.105,0.9179999999999999,https://open.spotify.com/track/1A4WjuUXeFEVXjwgc7eVZ6
2Yk0HvfTaijA47aM0Fj88u,Metamorfose Ambulante,0.498,0.5870000000000001,135.91299999999998,0.597,https://open.spotify.com/track/2Yk0HvfTaijA47aM0Fj88u
1vxw6aYJls2oq3gW0DujAo,Crazy,0.855,0.5870000000000001,111.97,0.64,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo
6xGoLwsVOwcxg5LYuUwz8D,Three Little Birds,0.6509999999999999,0.5920000000000001,148.131,0.711,https://open.spotify.com/track/6xGoLwsVOwcxg5LYuUwz8D
1HL90u8MrrXtqNonXYN5of,Realla,0.628,0.601,129.98,0.235,https://open.spotify.com/track/1HL90u8MrrXtqNonXYN5of
